** MY NODES
*Node
5789, 1.705829, 9.170891, -6.0
5790, 25.04126, -8.923545, -6.0
5791, -1.705829, 9.170891, -6.0
5792, 22.08859, -9.234038, -6.0
5793, 18.65205, -9.303815, -6.0
5794, 15.35246, -9.170996, -6.0
5795, -5.117488, 9.170891, -6.0
5796, 11.94081, -9.170891, -6.0
5797, -8.529147, 9.170891, -6.0
5798, 8.529147, -9.170891, -6.0
5799, 5.117488, -9.170891, -6.0
5800, 1.705829, -9.170891, -6.0
5801, -11.94081, 9.170891, -6.0
5802, -1.705829, -9.170891, -6.0
5803, -5.117488, -9.170891, -6.0
5804, -15.39181, 8.98731, -6.0
5805, -8.529147, -9.170891, -6.0
5806, -11.94081, -9.170891, -6.0
5807, -18.51014, 9.1167, -6.0
5808, -18.68684, -9.465826, -6.0
5809, 32.85697, 2.636967, -6.0
5810, 31.52018, -4.873798, -6.0
5811, 17.63184, -0.8943212, -6.0
5812, 18.31429, -3.006109, -6.0
5813, -31.51606, 4.906183, -6.0
5814, -32.66266, -2.583927, -6.0
5815, -30.11171, -0.8466159, -6.0
5816, -29.42853, -2.944185, -6.0
5817, -27.72776, -4.891099, -6.0
5818, -24.79742, -6.150216, -6.0
5819, -21.82438, -5.661731, -6.0
5820, -15.35246, -9.170891, -6.0
5821, -21.98329, 9.229394, -6.0
5822, -17.95794, -1.154727, -6.0
5823, -24.92357, 8.924624, -6.0
5824, -18.15363, 1.900769, -6.0
5825, -27.65155, 8.254872, -6.0
5826, -19.83206, 4.318603, -6.0
5827, -30.00372, 7.060821, -6.0
5828, -22.60604, 5.983501, -6.0
5829, -25.59805, 5.785994, -6.0
5830, -32.86755, 2.632057, -6.0
5831, -28.22808, 4.442619, -6.0
5832, 20.19559, -4.610743, -6.0
5833, 22.97991, -6.051011, -6.0
5834, 26.13198, -5.764214, -6.0
5835, 28.47643, -3.912937, -6.0
5836, 29.94404, -1.348194, -6.0
5837, 29.77543, 1.881146, -6.0
5838, 28.01339, 4.581631, -6.0
5839, 18.99322, 8.645809, -6.0
5840, 25.22507, 5.883699, -6.0
5841, 22.12021, 6.145157, -6.0
5842, 11.94081, 9.178144, -6.0
5843, 19.3166, 4.417288, -6.0
5844, -19.67518, 6.695503, -6.0
5845, 20.12184, -6.800283, -6.0
5846, -16.58622, 4.837918, -6.0
5847, -15.40965, 0.542489, -6.0
5848, 17.13083, -5.801629, -6.0
5849, 15.18127, -2.821413, -6.0
5850, -16.87517, -6.156928, -6.0
5851, -13.6779, -6.120304, -6.0
5852, -10.40406, -5.966045, -6.0
5853, -6.823317, -5.839482, -6.0
5854, -3.411659, -5.839482, -6.0
5855, -13.6366, 6.173691, -6.0
5856, 1.421085e-14, -5.839482, -6.0
5857, 3.411659, -5.839482, -6.0
5858, 6.823317, -5.839729, -6.0
5859, -10.28797, 6.106605, -6.0
5860, 10.23485, -6.134849, -6.0
5861, -6.823317, 5.839482, -6.0
5862, 13.68029, -6.122639, -6.0
5863, -3.411659, 5.839482, -6.0
5864, -1.421085e-14, 5.839482, -6.0
5865, 3.411659, 5.839482, -6.0
5866, 13.63862, 6.180325, -6.0
5867, 16.93252, 5.995408, -6.0
5868, 15.03161, 0.5256036, -6.0
5869, 10.26103, 6.128284, -6.0
5870, 6.823317, 5.839482, -6.0
5871, -16.06711, -3.300633, -6.0
5872, -19.48546, -6.791324, -6.0
5873, -12.92703, -2.854832, -6.0
5874, 12.09428, -3.489997, -6.0
5875, 9.019072, 2.849906, -6.0
5876, 12.24815, 3.112563, -6.0
5877, 15.55709, 3.384719, -6.0
5878, 5.327347, 2.879807, -6.0
5879, 1.751342, 2.967637, -6.0
5880, -1.729828, 2.968976, -6.0
5881, -5.296671, 2.894942, -6.0
5882, -8.984824, 3.024331, -6.0
5883, 8.937067, -2.817129, -6.0
5884, 5.117404, -2.505992, -6.0
5885, 1.705829, -2.506686, -6.0
5886, -12.65848, 3.274658, -6.0
5887, -1.705829, -2.506686, -6.0
5888, -5.117551, -2.508387, -6.0
5889, -8.974671, -2.816672, -6.0
5890, 11.75183, -0.4154929, -6.0
5891, -11.22554, 0.1478453, -6.0
5892, -7.326763, 0.2388868, -6.0
5893, -3.54032, 0.37972, -6.0
5894, -0.00418367, 0.3791174, -6.0
5895, 3.559161, 0.3795414, -6.0
5896, 7.459527, 0.1884595, -6.0
